4.001635e+002,-3.666654e-003
4.011277e+002,-3.707123e-003
4.020919e+002,-3.640698e-003
4.030562e+002,-3.505171e-003
4.040204e+002,-3.338875e-003
4.049847e+002,-3.165087e-003
4.059489e+002,-3.003707e-003
4.069132e+002,-2.885022e-003
4.078774e+002,-2.832682e-003
4.088417e+002,-2.836445e-003
4.098059e+002,-2.849003e-003
4.107702e+002,-2.819108e-003
4.117344e+002,-2.732467e-003
4.126987e+002,-2.623133e-003
4.136629e+002,-2.540310e-003
4.146272e+002,-2.504140e-003
4.155914e+002,-2.491507e-003
4.165557e+002,-2.467787e-003
4.175199e+002,-2.442000e-003
4.184842e+002,-2.483096e-003
4.194484e+002,-2.681141e-003
4.204127e+002,-3.066325e-003
4.213769e+002,-3.550531e-003
4.223412e+002,-3.963631e-003
4.233054e+002,-4.153830e-003
4.242697e+002,-4.078487e-003
4.252339e+002,-3.822400e-003
4.261982e+002,-3.529665e-003
4.271624e+002,-3.321134e-003
4.281267e+002,-3.247169e-003
4.290909e+002,-3.292496e-003
4.300552e+002,-3.406459e-003
4.310194e+002,-3.531294e-003
4.319837e+002,-3.619842e-003
4.329479e+002,-3.647073e-003
4.339122e+002,-3.600390e-003
4.348764e+002,-3.485108e-003
4.358407e+002,-3.328098e-003
4.368049e+002,-3.181926e-003
4.377692e+002,-3.118731e-003
4.387334e+002,-3.193960e-003
4.396977e+002,-3.411939e-003
4.406619e+002,-3.710822e-003
4.416262e+002,-3.992723e-003
4.425904e+002,-4.172426e-003
4.435547e+002,-4.216400e-003
4.445189e+002,-4.148343e-003
4.454832e+002,-4.022651e-003
4.464474e+002,-3.896396e-003
4.474117e+002,-3.810477e-003
4.483759e+002,-3.793601e-003
4.493401e+002,-3.844377e-003
4.503044e+002,-3.961057e-003
4.512687e+002,-4.136053e-003
4.522329e+002,-4.345787e-003
4.531972e+002,-4.555246e-003
4.541614e+002,-4.725968e-003
4.551257e+002,-4.828164e-003
4.560899e+002,-4.851664e-003
