4.001635e+002,3.032598e-004
4.011277e+002,4.118691e-004
4.020919e+002,4.635200e-004
4.030562e+002,4.497288e-004
4.040204e+002,4.104515e-004
4.049847e+002,3.732770e-004
4.059489e+002,3.264554e-004
4.069132e+002,2.371847e-004
4.078774e+002,1.050263e-004
4.088417e+002,-2.798503e-005
4.098059e+002,-1.056097e-004
4.107702e+002,-1.104285e-004
4.117344e+002,-7.282209e-005
4.126987e+002,-5.112120e-005
4.136629e+002,-8.591814e-005
4.146272e+002,-1.832440e-004
4.155914e+002,-3.146506e-004
4.165557e+002,-4.375791e-004
4.175199e+002,-5.177631e-004
4.184842e+002,-5.449370e-004
4.194484e+002,-5.258502e-004
4.204127e+002,-4.660866e-004
4.213769e+002,-3.507223e-004
4.223412e+002,-1.851574e-004
4.233054e+002,-3.221450e-005
4.242697e+002,-6.241545e-006
4.252339e+002,-1.786980e-004
4.261982e+002,-4.940787e-004
4.271624e+002,-7.834306e-004
4.281267e+002,-8.844627e-004
4.290909e+002,-7.524767e-004
4.300552e+002,-4.745736e-004
4.310194e+002,-1.797453e-004
4.319837e+002,4.348904e-005
4.329479e+002,1.706863e-004
4.339122e+002,2.175961e-004
4.348764e+002,2.022840e-004
4.358407e+002,1.339459e-004
4.368049e+002,1.764355e-005
4.377692e+002,-1.461693e-004
4.387334e+002,-3.520809e-004
4.396977e+002,-5.838030e-004
4.406619e+002,-8.054993e-004
4.416262e+002,-9.675967e-004
4.425904e+002,-1.023718e-003
4.435547e+002,-9.591145e-004
4.445189e+002,-8.035732e-004
4.454832e+002,-6.344788e-004
4.464474e+002,-5.408173e-004
4.474117e+002,-5.825168e-004
4.483759e+002,-7.570846e-004
4.493401e+002,-9.903791e-004
4.503044e+002,-1.198621e-003
4.512687e+002,-1.336702e-003
4.522329e+002,-1.403736e-003
4.531972e+002,-1.421191e-003
4.541614e+002,-1.389595e-003
4.551257e+002,-1.295474e-003
4.560899e+002,-1.137615e-003
4.570542e+002,-9.599584e-004
4.580184e+002,-8.336439e-004
4.589827e+002,-8.138628e-004
4.599469e+002,-9.052684e-004
4.609112e+002,-1.071471e-003
4.618754e+002,-1.266804e-003
4.628397e+002,-1.464705e-003
4.638039e+002,-1.670682e-003
4.647682e+002,-1.852261e-003
4.657324e+002,-1.988585e-003
4.666967e+002,-2.069493e-003
4.676609e+002,-2.101161e-003
4.686252e+002,-2.115021e-003
4.695894e+002,-2.152000e-003
4.705536e+002,-2.250012e-003
4.715179e+002,-2.422104e-003
4.724821e+002,-2.644018e-003
4.734464e+002,-2.863246e-003
4.744106e+002,-3.031984e-003
4.753749e+002,-3.136930e-003
4.763391e+002,-3.210047e-003
4.773034e+002,-3.294638e-003
4.782676e+002,-3.414950e-003
4.792319e+002,-3.614276e-003
4.801961e+002,-3.813356e-003
4.811604e+002,-3.991526e-003
4.821246e+002,-4.147358e-003
4.830889e+002,-4.283744e-003
4.840531e+002,-4.403054e-003
4.850174e+002,-4.503602e-003
4.859816e+002,-4.599053e-003
4.869459e+002,-4.716147e-003
4.879101e+002,-4.880779e-003
4.888744e+002,-5.098560e-003
4.898386e+002,-5.343154e-003
4.908029e+002,-5.575155e-003
4.917671e+002,-5.768671e-003
4.927314e+002,-5.929083e-003
4.936956e+002,-6.094967e-003
4.946599e+002,-6.456094e-003
4.956241e+002,-6.904035e-003
4.965884e+002,-7.430301e-003
4.975526e+002,-7.997191e-003
4.985169e+002,-8.558264e-003
4.994811e+002,-9.087161e-003
5.004454e+002,-9.592161e-003
5.014096e+002,-1.011096e-002
5.023739e+002,-1.068487e-002
5.033381e+002,-1.133716e-002
5.043024e+002,-1.205765e-002
5.052666e+002,-1.281320e-002
5.062309e+002,-1.355972e-002
5.071951e+002,-1.427022e-002
5.081594e+002,-1.494189e-002
5.091236e+002,-1.559428e-002
5.100879e+002,-1.657394e-002
5.110521e+002,-1.755818e-002
