4.001635e+002,-1.730846e-002
4.011277e+002,-1.735419e-002
4.020919e+002,-1.735917e-002
4.030562e+002,-1.734595e-002
4.040204e+002,-1.740200e-002
4.049847e+002,-1.760760e-002
4.059489e+002,-1.794475e-002
4.069132e+002,-1.828613e-002
4.078774e+002,-1.850500e-002
4.088417e+002,-1.860594e-002
4.098059e+002,-1.872226e-002
4.107702e+002,-1.895787e-002
4.117344e+002,-1.922707e-002
4.126987e+002,-1.929375e-002
4.136629e+002,-1.900061e-002
4.146272e+002,-1.845132e-002
4.155914e+002,-1.795047e-002
4.165557e+002,-1.777909e-002
4.175199e+002,-1.804986e-002
4.184842e+002,-1.872979e-002
4.194484e+002,-1.970610e-002
4.204127e+002,-2.075541e-002
4.213769e+002,-2.151189e-002
4.223412e+002,-2.162333e-002
4.233054e+002,-2.103719e-002
4.242697e+002,-2.011698e-002
4.252339e+002,-1.938081e-002
4.261982e+002,-1.909903e-002
4.271624e+002,-1.913476e-002
4.281267e+002,-1.917256e-002
4.290909e+002,-1.906182e-002
4.300552e+002,-1.892390e-002
4.310194e+002,-1.895628e-002
4.319837e+002,-1.919060e-002
4.329479e+002,-1.948146e-002
4.339122e+002,-1.967861e-002
4.348764e+002,-1.979369e-002
4.358407e+002,-1.994476e-002
4.368049e+002,-2.017817e-002
4.377692e+002,-2.036849e-002
4.387334e+002,-2.033525e-002
4.396977e+002,-2.005405e-002
4.406619e+002,-1.972538e-002
4.416262e+002,-1.962381e-002
4.425904e+002,-1.986742e-002
4.435547e+002,-2.033351e-002
4.445189e+002,-2.078627e-002
4.454832e+002,-2.107347e-002
4.464474e+002,-2.119708e-002
4.474117e+002,-2.122610e-002
4.483759e+002,-2.118257e-002
4.493401e+002,-2.101258e-002
4.503044e+002,-2.070947e-002
4.512687e+002,-2.039614e-002
4.522329e+002,-2.027751e-002
4.531972e+002,-2.048655e-002
4.541614e+002,-2.095716e-002
4.551257e+002,-2.146223e-002
4.560899e+002,-2.178567e-002
4.570542e+002,-2.188052e-002
4.580184e+002,-2.186535e-002
4.589827e+002,-2.188281e-002
4.599469e+002,-2.197661e-002
4.609112e+002,-2.209746e-002
4.618754e+002,-2.219529e-002
4.628397e+002,-2.226837e-002
4.638039e+002,-2.234880e-002
4.647682e+002,-2.240131e-002
4.657324e+002,-2.239411e-002
4.666967e+002,-2.234129e-002
4.676609e+002,-2.231507e-002
4.686252e+002,-2.238100e-002
4.695894e+002,-2.253605e-002
4.705536e+002,-2.272466e-002
4.715179e+002,-2.290619e-002
4.724821e+002,-2.309232e-002
4.734464e+002,-2.331368e-002
4.744106e+002,-2.356583e-002
4.753749e+002,-2.381035e-002
4.763391e+002,-2.401028e-002
4.773034e+002,-2.414876e-002
4.782676e+002,-2.422151e-002
4.792319e+002,-2.428427e-002
4.801961e+002,-2.433239e-002
4.811604e+002,-2.443840e-002
4.821246e+002,-2.465883e-002
4.830889e+002,-2.498146e-002
4.840531e+002,-2.533084e-002
4.850174e+002,-2.563639e-002
4.859816e+002,-2.588071e-002
4.869459e+002,-2.608865e-002
4.879101e+002,-2.628226e-002
4.888744e+002,-2.646719e-002
4.898386e+002,-2.666213e-002
4.908029e+002,-2.689871e-002
4.917671e+002,-2.719191e-002
4.927314e+002,-2.752175e-002
4.936956e+002,-2.785634e-002
4.946599e+002,-2.831672e-002
4.956241e+002,-2.879004e-002
4.965884e+002,-2.925648e-002
4.975526e+002,-2.966885e-002
4.985169e+002,-3.000144e-002
4.994811e+002,-3.029148e-002
5.004454e+002,-3.061671e-002
5.014096e+002,-3.102213e-002
5.023739e+002,-3.148695e-002
5.033381e+002,-3.197566e-002
5.043024e+002,-3.249100e-002
5.052666e+002,-3.307716e-002
5.062309e+002,-3.375541e-002
5.071951e+002,-3.449067e-002
5.081594e+002,-3.521750e-002
5.091236e+002,-3.590650e-002
5.100879e+002,-3.690901e-002
5.110521e+002,-3.801576e-002
5.120164e+002,-3.926180e-002
5.129806e+002,-4.058939e-002
5.139449e+002,-4.188106e-002
5.149091e+002,-4.304855e-002
